focus_id,required_focus_id
PER_shahanshah,PER_third_persian_empire
PER_rally_ancient_history,PER_shahanshah
PER_rebuild_persepolis,PER_rally_ancient_history
PER_imperial_funded_universities,PER_legacy_of_greatness
PER_assessing_the_opposition,PER_legacy_of_greatness
PER_the_unification_initiative,PER_assessing_the_opposition
PER_clamp_kurdish_dissidence,PER_the_unification_initiative
PER_clamp_azerbaijani_dissidence,PER_the_unification_initiative
PER_state_atheism,PER_clamp_azerbaijani_dissidence
PER_venerate_islam,PER_clamp_azerbaijani_dissidence
PER_revive_old_ways,PER_clamp_azerbaijani_dissidence
PER_imperial_expansionism,PER_assessing_the_opposition
PER_tehran_moscow_pact,PER_imperial_expansionism
PER_establish_special_unit,PER_imperial_expansionism
PER_demand_iraqi_territory,PER_tehran_moscow_pact
PER_demand_afghan_territory,PER_tehran_moscow_pact
PER_war_plan_darius,PER_demand_iraqi_territory
PER_war_plan_darius,PER_demand_afghan_territory
PER_foothold_in_indus,PER_war_plan_darius
PER_usurp_afghanistan,PER_war_plan_darius
PER_invasion_of_india,PER_foothold_in_indus
PER_invasion_of_india,PER_usurp_afghanistan
PER_glory_of_cyrus,PER_invasion_of_india
PER_glory_of_cyrus,PER_reintegrate_anatolia
PER_glory_of_cyrus,PER_march_to_nile
PER_war_plan_xerxes,PER_demand_iraqi_territory
PER_war_plan_xerxes,PER_demand_afghan_territory
PER_reclaim_turkish_peninsula,PER_war_plan_xerxes
PER_reintegrate_anatolia,PER_reclaim_turkish_peninsula
PER_clash_of_titans,PER_reclaim_turkish_peninsula
PER_absorb_byzantines,PER_clash_of_titans
PER_war_plan_cambyses,PER_demand_iraqi_territory
PER_war_plan_cambyses,PER_demand_afghan_territory
PER_path_through_iraq,PER_war_plan_cambyses
PER_demand_west_asia,PER_war_plan_cambyses
PER_march_to_nile,PER_path_through_iraq
PER_the_memphis_initiative,PER_march_to_nile
PER_stand_with_germany,PER_embrace_industrial_powers
PER_align_with_axis,PER_stand_with_germany
PER_spoils_of_war,PER_align_with_axis
PER_donate_oil_fields,PER_align_with_axis
PER_middle_east_protectorate,PER_spoils_of_war
PER_stage_mass_protests,PER_rally_the_reformers
PER_propagate_political_literature,PER_rally_the_reformers
PER_rally_behind_mosaddegh,PER_stage_mass_protests
PER_embrace_national_front,PER_rally_behind_mosaddegh
PER_constitutional_monarchy,PER_rally_behind_mosaddegh
PER_strengthen_iranian_parliament,PER_constitutional_monarchy
PER_force_abdication,PER_embrace_national_front
PER_promise_clergy_power,PER_constitutional_monarchy
PER_free_elections,PER_force_abdication
PER_continue_westernization,PER_free_elections
PER_islamic_restoration,PER_free_elections
PER_islamic_restoration,PER_promise_clergy_power
PER_ally_bazaari,PER_islamic_restoration
PER_royal_college_funding,PER_islamic_restoration
PER_entice_foreign_investment,PER_continue_westernization
PER_secularize_the_state,PER_continue_westernization
PER_increase_faculty_staffing_budget,PER_royal_college_funding
PER_increase_faculty_staffing_budget,PER_entice_foreign_investment
PER_invest_in_univerity_facilities,PER_royal_college_funding
PER_invest_in_univerity_facilities,PER_entice_foreign_investment
PER_expand_oil_production,PER_ally_bazaari
PER_islamic_revolution,PER_ally_bazaari
PER_nationalize_oil_fields,PER_expand_oil_production
PER_islamic_solidarity,PER_nationalize_oil_fields
PER_increase_oil_sales,PER_expand_oil_production
PER_request_membership_allies,PER_increase_oil_sales
PER_secure_iraq,PER_request_membership_allies
PER_secure_afghanistan,PER_request_membership_allies
PER_post_war_spoils,PER_secure_iraq
PER_united_progressive_parties,PER_stage_mass_protests
PER_reach_to_seperatists,PER_united_progressive_parties
PER_strengthen_the_tudeh,PER_reach_to_seperatists
PER_iranian_socialist_revolution,PER_strengthen_the_tudeh
PER_soviet_alignment,PER_iranian_socialist_revolution
PER_soviet_alignment,PER_strengthen_the_tudeh
PER_industrial_aid,PER_soviet_alignment
PER_elevate_the_iran_party,PER_reach_to_seperatists
PER_appease_the_seperatists,PER_iranian_socialist_revolution
PER_communist_education_reform,PER_iranian_socialism
PER_the_new_economy,PER_communist_education_reform
PER_oil_and_rubber_industry,PER_the_new_economy
PER_workers_army,PER_the_new_economy
PER_the_peoples_airforce,PER_workers_army
PER_communist_air_defense,PER_the_peoples_airforce
PER_communist_basic_plane_design,PER_the_peoples_airforce
PER_communist_naval_bomber_design,PER_communist_basic_plane_design
PER_challenge_the_royal_navy,PER_communist_basic_plane_design
PER_the_peoples_navy,PER_workers_army
PER_communist_shore_defense,PER_the_peoples_navy
PER_communist_naval_designs,PER_the_peoples_navy
PER_communist_submarine_design,PER_communist_naval_designs
PER_iranian_socialism,PER_iranian_socialist_revolution
PER_iranian_socialism,PER_elevate_the_iran_party
PER_iranian_industrialization,PER_iranian_socialism
PER_international_solidarity,PER_the_new_economy
PER_communist_afghanistan_intervention,PER_international_solidarity
PER_communist_liberate_pashtuns,PER_communist_afghanistan_intervention
PER_communist_destabilize_iraq,PER_international_solidarity
PER_revolution_in_the_gulf,PER_communist_destabilize_iraq
PER_hormuz_crisis,PER_revolution_in_the_gulf
PER_communist_gulf_hegemony,PER_hormuz_crisis
PER_communist_propaganda,PER_iranian_socialism
PER_communist_industrialization,PER_iranian_socialism
PER_reject_foreign_dominance,PER_communist_industrialization
PER_reject_foreign_dominance,PER_iranian_industrialization
PER_iranian_revolutionary_vanguard,PER_elevate_the_iran_party
PER_one_for_all_all_for_one,PER_iranian_revolutionary_vanguard
PER_land_reform,PER_industrial_aid
PER_soviet_iranian_oil_collaboration,PER_industrial_aid
PER_comintern_research_collaboration,PER_soviet_iranian_oil_collaboration
PER_comintern_research_collaboration,PER_land_reform
PER_iranian_nuclear_program,PER_comintern_research_collaboration
PER_iranian_culture,PER_stage_mass_protests
PER_form_sumka,PER_iranian_culture
PER_ally_the_bazaari,PER_form_sumka
PER_brown_shirts,PER_form_sumka
PER_march_on_saadabad,PER_brown_shirts
PER_roll_back_reforms,PER_march_on_saadabad
PER_finding_a_shah,PER_march_on_saadabad
PER_finding_a_shah,PER_ally_the_bazaari
PER_fascist_secularism,PER_roll_back_reforms
PER_form_savama,PER_roll_back_reforms
PER_fascist_reach_out_to_germany,PER_form_savama
PER_fascist_reach_out_to_germany,PER_pan_iranianism
PER_iran_first,PER_form_savama
PER_iran_first,PER_pan_iranianism
PER_fascist_reach_out_to_japan,PER_fascist_secularism
PER_fascist_reach_out_to_japan,PER_pan_iranianism
PER_pan_iranianism,PER_roll_back_reforms
PER_intervene_in_central_asia,PER_iran_first
PER_proclaim_greater_iran,PER_intervene_in_central_asia
PER_proclaim_greater_iran,PER_crush_saudi_arabia
PER_proclaim_greater_iran,PER_fascist_attack_afghanistan
PER_eastern_expansion,PER_proclaim_greater_iran
PER_curtail_pan_arabism,PER_proclaim_greater_iran
PER_there_can_be_only_one,PER_proclaim_greater_iran
PER_fascist_attack_turkey,PER_fascist_reach_out_to_germany
PER_intervention_in_iraq,PER_fascist_reach_out_to_germany
PER_crush_saudi_arabia,PER_fascist_attack_turkey
PER_fascist_attack_afghanistan,PER_intervention_in_iraq
PHI_align_with_the_usa,PHI_commonwealth_of_the_philippines
PHI_align_with_japan,PHI_commonwealth_of_the_philippines
PHI_peg_the_peso_to_the_dollar,PHI_align_with_the_usa
PHI_leverage_the_peso,PHI_align_with_japan
PHI_quezon_city,PHI_peg_the_peso_to_the_dollar
PHI_unicameral_legislature,PHI_peg_the_peso_to_the_dollar
PHI_national_fiscal_policy,PHI_peg_the_peso_to_the_dollar
PHI_agricultural_migrants_to_hawaii,PHI_peg_the_peso_to_the_dollar
PHI_encourage_foreign_investment,PHI_leverage_the_peso
PHI_encourage_japanese_investment,PHI_leverage_the_peso
PHI_develop_japanese_trade_connections,PHI_encourage_japanese_investment
PHI_quezon_city_campus,PHI_quezon_city
PHI_reduce_unneccessary_expenditure,PHI_national_fiscal_policy
PHI_subsidies,PHI_national_fiscal_policy
PHI_basic_welfare,PHI_national_fiscal_policy
PHI_encourage_asian_trade,PHI_encourage_foreign_investment
PHI_pro_hacendados,PHI_quezon_city_campus
PHI_anti_hacendados,PHI_quezon_city_campus
PHI_sugar_barons,PHI_pro_hacendados
PHI_luzon_transport,PHI_pro_hacendados
PHI_expand_gold_mining,PHI_pro_hacendados
PHI_mindanao_transport,PHI_pro_hacendados
PHI_land_reform,PHI_pro_hacendados
PHI_japanese_advisors,PHI_anti_hacendados
PHI_san_miguel,PHI_sugar_barons
PHI_textile_mills,PHI_luzon_transport
PHI_encourage_gold_exports,PHI_expand_gold_mining
PHI_mineral_prospecting,PHI_mindanao_transport
PHI_bill_of_rights,PHI_land_reform
PHI_nationality_act,PHI_san_miguel
PHI_open_borders,PHI_san_miguel
PHI_philippine_american_educational_foundation,PHI_nationality_act
PHI_government_filipinization,PHI_nationality_act
PHI_bicameral_legislature,PHI_nationality_act
PHI_uncouple_the_peso_and_dollar,PHI_nationality_act
PHI_increase_sugar_exports,PHI_nationality_act
PHI_break_chinese_monopoly,PHI_nationality_act
PHI_encourage_chinese_immigration,PHI_nationality_act
PHI_japanese_observers,PHI_open_borders
PHI_treaty_of_manila,PHI_government_filipinization
PHI_universal_sufferage,PHI_treaty_of_manila
PHI_modernization,PHI_treaty_of_manila
PHI_bill_of_rights_for_veterans,PHI_universal_sufferage
PHI_revision_of_taxation_laws,PHI_universal_sufferage
PHI_rehabilitation_finance_corporation,PHI_modernization
PHI_department_of_foreign_affairs,PHI_modernization
PHI_economic_nationalism,PHI_revision_of_taxation_laws
PHI_economic_nationalism,PHI_bill_of_rights_for_veterans
PHI_economic_nationalism,PHI_rehabilitation_finance_corporation
PHI_economic_nationalism,PHI_department_of_foreign_affairs
PHI_bell_trade_act,PHI_revision_of_taxation_laws
PHI_bell_trade_act,PHI_bill_of_rights_for_veterans
PHI_bell_trade_act,PHI_rehabilitation_finance_corporation
PHI_bell_trade_act,PHI_department_of_foreign_affairs
PHI_pearl_of_the_orient_seas,PHI_economic_nationalism
PHI_pearl_of_the_orient_seas,PHI_bell_trade_act
PHI_appoint_macarthur,PHI_united_states_army_forces_in_the_far_east
PHI_bring_in_eisenhower,PHI_appoint_macarthur
PHI_subordinate_philippine_department,PHI_bring_in_eisenhower
PHI_usaffe_headquarters,PHI_subordinate_philippine_department
PHI_utang_na_loob,PHI_usaffe_headquarters
PHI_police_chief_eisenhower,PHI_bring_in_eisenhower
PHI_police_chief_eisenhower,PHI_utang_na_loob
PHI_military_requisitions,PHI_appoint_macarthur
PHI_small_arms_and_artillery_requisition,PHI_military_requisitions
PHI_trucks_and_transport_requisition,PHI_small_arms_and_artillery_requisition
PHI_far_east_air_force,PHI_military_requisitions
PHI_aircraft_requisition,PHI_far_east_air_force
PHI_mariveles_naval_base,PHI_military_requisitions
PHI_expand_us_bases,PHI_trucks_and_transport_requisition
PHI_expand_us_bases,PHI_mariveles_naval_base
PHI_united_states_asiatic_fleet,PHI_expand_us_bases
PHI_gunboat_diplomacy,PHI_united_states_asiatic_fleet
PHI_war_plan_rainbow_five,PHI_united_states_asiatic_fleet
PHI_american_capital_injection,PHI_peg_the_peso_to_the_dollar
PHI_filipino_repatriation_act,PHI_american_capital_injection
PHI_investment_fund,PHI_pro_hacendados
PHI_luce_celler_act,PHI_nationality_act
PHI_weapons_of_war,PHI_declare_military_emergency
PHI_preemptive_strikes,PHI_weapons_of_war
PHI_sunset_empires,PHI_preemptive_strikes
PHI_land_of_the_setting_sun,PHI_sunset_empires
PHI_sea_of_cobalt,PHI_sunset_empires
PHI_the_sun_has_set,PHI_sunset_empires
PHI_traitors_back_home,PHI_land_of_the_setting_sun
PHI_end_colonialism,PHI_the_sun_has_set
PHI_cobalt_supremacy,PHI_land_of_the_setting_sun
PHI_cobalt_supremacy,PHI_sea_of_cobalt
PHI_i_shall_return,PHI_subject_surrender
PHI_soldiers_in_hiding,PHI_subject_surrender
PHI_hukbalahap,PHI_subject_surrender
PHI_local_resistance,PHI_subject_surrender
PHI_submarine_supplies,PHI_i_shall_return
PHI_the_hunters,PHI_soldiers_in_hiding
PHI_the_cry,PHI_hukbalahap
PHI_juramentado,PHI_local_resistance
PHI_exile_support,PHI_submarine_supplies
PHI_grassroot_guerillas,PHI_the_cry
PHI_reconquista,PHI_exile_support
PHI_rebuild_sakdalistas,PHI_leverage_the_peso
PHI_slippery_slope,PHI_rebuild_sakdalistas
PHI_assassination_of_quezon,PHI_slippery_slope
PHI_aguinaldos_coup,PHI_makapili
PHI_aguinaldos_coup,PHI_form_the_executive_commision
PHI_makapili,PHI_assassination_of_quezon
PHI_form_the_executive_commision,PHI_assassination_of_quezon
PHI_secure_japanese_guarantees,PHI_aguinaldos_coup
PHI_war_of_independence,PHI_secure_japanese_guarantees
PHI_election_overturned,PHI_rebuild_sakdalistas
PHI_hispanidad_filipina,PHI_election_overturned
PHI_spanish_refugees,PHI_hispanidad_filipina
PHI_reconciliation_with_spain,PHI_spanish_refugees
PHI_hispanic_overtures,PHI_reconciliation_with_spain
PHI_revolutionary_regrets,PHI_hispanidad_filipina
PHI_royal_exiles,PHI_revolutionary_regrets
PHI_reino_de_filipinas,PHI_royal_exiles
PHI_reino_de_filipinas,PHI_war_of_independence
PHI_second_philippine_republic,PHI_war_of_independence
PHI_war_for_the_oceans,PHI_second_philippine_republic
PHI_assume_the_naval_burden,PHI_war_for_the_oceans
PHI_develop_naval_infrastructure,PHI_war_for_the_oceans
PHI_reunite_madagascar,PHI_assume_the_naval_burden
PHI_take_pacific_islands,PHI_assume_the_naval_burden
PHI_malayo_polynesia,PHI_assume_the_naval_burden
PHI_war_for_oceania,PHI_assume_the_naval_burden
PHI_conquest_of_japan,PHI_develop_naval_infrastructure
PHI_filipino_polynesian_reunification,PHI_reunite_madagascar
PHI_legalize_the_communist_party,PHI_petition_the_supreme_court
PHI_return_of_the_exiles,PHI_legalize_the_communist_party
PHI_support_for_chinese_communists,PHI_legalize_the_communist_party
PHI_the_red_sun_over_manila,PHI_legalize_the_communist_party
PHI_partido_komunista_ng_pilipinas_coup,PHI_the_red_sun_over_manila
PHI_national_confederation,PHI_partido_komunista_ng_pilipinas_coup
PHI_anti_intervention_strategies,PHI_partido_komunista_ng_pilipinas_coup
PHI_rally_the_fisherfolk,PHI_partido_komunista_ng_pilipinas_coup
PHI_smugglers,PHI_rally_the_fisherfolk
PHI_struggle_conference,PHI_smugglers
PHI_sanction_piracy,PHI_smugglers
PHI_infiltrate_chinese_ports,PHI_smugglers
PHI_maritime_communism,PHI_struggle_conference
PHI_maritime_communism,PHI_sanction_piracy
PHI_maritime_communism,PHI_infiltrate_chinese_ports
PHI_pan_pacific_trade_union_secretariat,PHI_maritime_communism
PHI_comitern,PHI_maritime_communism
PHI_war_plan_orange,PHI_national_defense_act
PHI_beach_defense_strategy,PHI_national_defense_act
PHI_fortify_corregidor,PHI_war_plan_orange
PHI_coastal_artillery,PHI_fortify_corregidor
PHI_bastion_bataan,PHI_coastal_artillery
PHI_the_concrete_battleship,PHI_bastion_bataan
PHI_philippine_scouts,PHI_national_defense_act
PHI_militarize_the_constabulary,PHI_national_defense_act
PHI_philippine_army_orchestra,PHI_philippine_scouts
PHI_philippine_military_academy,PHI_philippine_scouts
PHI_philippine_military_academy,PHI_militarize_the_constabulary
PHI_philippine_division,PHI_militarize_the_constabulary
PHI_10_year_training_plan,PHI_philippine_army_orchestra
PHI_10_year_training_plan,PHI_philippine_military_academy
PHI_10_year_training_plan,PHI_philippine_division
PHI_battalion_combat_teams,PHI_10_year_training_plan
PHI_mandatory_conscription,PHI_10_year_training_plan
PHI_self_reliance_defense,PHI_10_year_training_plan
PHI_army_of_the_philippines,PHI_battalion_combat_teams
PHI_army_of_the_philippines,PHI_mandatory_conscription
PHI_army_of_the_philippines,PHI_self_reliance_defense
PHI_army_air_corps,PHI_national_defense_act
PHI_pilot_training_programme,PHI_army_air_corps
PHI_off_shore_patrol,PHI_pilot_training_programme
PHI_expand_airbases,PHI_army_air_corps
PHI_develop_domestic_aircraft_industry,PHI_expand_airbases
PHI_philippine_air_force,PHI_off_shore_patrol
PHI_philippine_air_force,PHI_develop_domestic_aircraft_industry
PHI_thats_not_an_island,PHI_philippine_air_force
PHI_marine_corps,PHI_offshore_patrol
PHI_cavite_naval_base,PHI_offshore_patrol
PHI_pt_boat_development,PHI_offshore_patrol
PHI_mosquito_fleet,PHI_pt_boat_development
PHI_devil_boats,PHI_pt_boat_development
PHI_fast_attack_craft,PHI_mosquito_fleet
PHI_coastal_defense_ships,PHI_devil_boats
PHI_philippine_naval_patrol,PHI_fast_attack_craft
PHI_thalassocracy,PHI_philippine_naval_patrol
POL_additional_research_slot1,POL_the_four_year_plan
POL_central_region_strategy,POL_the_four_year_plan
POL_expansion_of_new_towns,POL_central_region_strategy
POL_start_central_industrial_region,POL_expansion_of_new_towns
POL_expand_central_industrial_region,POL_start_central_industrial_region
POL_expand_katowice_mines,POL_expansion_of_new_towns
POL_additional_research_slot2,POL_expansion_of_new_towns
POL_ideological_fanaticism,POL_additional_research_slot2
POL_abolish_segregated_seating,POL_additional_research_slot2
POL_fill_the_railways_gaps,POL_the_four_year_plan
POL_national_defence_fund,POL_fill_the_railways_gaps
POL_central_defence_of_poland,POL_fill_the_railways_gaps
POL_develop_upper_silesia,POL_central_defence_of_poland
POL_agrarian_reform,POL_fill_the_railways_gaps
POL_invest_in_eastern_poland,POL_agrarian_reform
POL_invest_in_the_old_polish_region,POL_central_region_strategy
POL_modernize_congressional_factories,POL_invest_in_the_old_polish_region
POL_warsaw_main_railway_station,POL_modernize_congressional_factories
POL_new_military_academy,POL_prepare_for_the_next_war
POL_standardisation_of_equipment,POL_new_military_academy
POL_army_modernisation,POL_standardisation_of_equipment
POL_modernising_the_cavalry,POL_army_modernisation
POL_attract_foreign_motors,POL_army_modernisation
POL_study_foreign_tanks,POL_modernising_the_cavalry
POL_cruiser_tank_experiments,POL_study_foreign_tanks
POL_artillery_modernisation,POL_army_modernisation
POL_anti_tank_guns,POL_army_modernisation
POL_anti_blitz_vehicles,POL_study_foreign_tanks
POL_anti_blitz_vehicles,POL_anti_tank_guns
POL_adaptive_designs,POL_attract_foreign_motors
POL_adaptive_designs,POL_anti_tank_guns
POL_air_base_expansion,POL_standardisation_of_equipment
POL_fighter_modernisation,POL_air_base_expansion
POL_air_innovations,POL_air_base_expansion
POL_heavy_fighter_concept,POL_air_innovations
POL_naval_bomber_experiments,POL_air_innovations
POL_medium_bomber_focus,POL_heavy_fighter_concept
POL_light_bomber_focus,POL_heavy_fighter_concept
POL_air_modernisations_programme,POL_light_bomber_focus
POL_rocket_development,POL_air_modernisations_programme
POL_polish_militarism,POL_complete_april_constitution
POL_consolidate_sanation_government,POL_polish_militarism
POL_the_castle,POL_consolidate_sanation_government
POL_eliminate_socialist_parties,POL_the_castle
POL_dissolve_the_sejm,POL_eliminate_socialist_parties
POL_promote_chemical_industry,POL_the_castle
POL_camp_of_national_unity,POL_the_castle
POL_camp_of_national_unity,POL_the_left_chairman
POL_the_sanation_left,POL_consolidate_sanation_government
POL_modus_vivendi,POL_the_sanation_left
POL_draft_a_new_constitution,POL_the_sanation_left
POL_legion_of_merit,POL_the_sanation_left
POL_the_left_chairman,POL_the_sanation_left
POL_common_organization_of_society,POL_the_left_chairman
POL_dissolve_the_bbwr,POL_common_organization_of_society
POL_the_sanation_right,POL_consolidate_sanation_government
POL_department_for_home_defence,POL_the_sanation_right
POL_support_right_paramilitaries,POL_the_sanation_right
POL_codify_national_unity,POL_the_sanation_right
POL_second_man_of_the_state,POL_the_sanation_right
POL_ozon,POL_second_man_of_the_state
POL_polish_revanchism,POL_ozon
POL_baltic_ultimatums,POL_polish_revanchism
POL_baltic_ultimatums,POL_lithuanian_annexation
POL_pan_slavic_revanchism,POL_polish_revanchism
POL_the_old_borders,POL_pan_slavic_revanchism
POL_annex_czech,POL_pan_slavic_revanchism
POL_sea_to_sea,POL_baltic_ultimatums
POL_sea_to_sea,POL_the_old_borders
POL_baltic_security,POL_dissolve_the_bbwr
POL_protect_czechozlovakia,POL_baltic_security
POL_baltic_alliance_focus,POL_baltic_security
POL_romanian_alliance,POL_protect_czechozlovakia
POL_romanian_alliance,POL_baltic_alliance_focus
POL_plan_west,POL_prepare_for_the_next_war
POL_the_prusya_line,POL_plan_west
POL_invest_anti_air,POL_plan_west
POL_the_prusya_army,POL_plan_west
POL_expand_poznan_forts,POL_plan_west
POL_hel_fortified_area,POL_plan_west
POL_local_western_plans,POL_plan_west
POL_sudeten_mountaineers,POL_plan_west
POL_silesia_fortified_area,POL_plan_west
POL_complete_plan_west,POL_the_prusya_army
POL_plan_east,POL_prepare_for_the_next_war
POL_eastern_conscripts,POL_plan_east
POL_belorussian_army,POL_plan_east
POL_ruthenian_army,POL_plan_east
POL_fortification_of_belarus,POL_plan_east
POL_fortification_of_ukraine,POL_plan_east
POL_supply_the_rail_nexus,POL_plan_east
POL_local_eastern_plans,POL_plan_east
POL_complete_plan_east,POL_fortification_of_belarus
POL_sabotage_polish_industry,POL_plan_east
POL_align_with_the_west,POL_camp_of_national_unity
POL_join_allies,POL_align_with_the_west
POL_romanian_bridgehead_strategy,POL_join_allies
POL_lithuanian_ultimatum,POL_align_with_the_west
POL_lithuanian_alliance,POL_lithuanian_ultimatum
POL_lithuanian_annexation,POL_align_with_the_west
POL_woo_morges_staff,POL_organize_the_peasants_strike
POL_ease_sanationist_tensions,POL_woo_morges_staff
POL_arm_peasant_militia,POL_woo_morges_staff
POL_state_national_council,POL_woo_morges_staff
POL_communal_governance,POL_state_national_council
POL_a_leftist_sejm,POL_state_national_council
POL_raise_the_black_madonna,POL_woo_morges_staff
POL_reassemble_the_sejm,POL_raise_the_black_madonna
POL_empower_the_morges,POL_raise_the_black_madonna
POL_KPP_focus,POL_state_national_council
POL_surrender_the_east,POL_KPP_focus
POL_polish_peoples_republic,POL_surrender_the_east
POL_soviet_industry,POL_polish_peoples_republic
POL_pressure_for_the_west,POL_polish_peoples_republic
POL_soviet_military_staff,POL_polish_peoples_republic
POL_com_independence,POL_soviet_industry
POL_com_independence,POL_pressure_for_the_west
POL_com_independence,POL_soviet_military_staff
POL_greater_polish_SSR,POL_soviet_industry
POL_greater_polish_SSR,POL_pressure_for_the_west
POL_greater_polish_SSR,POL_soviet_military_staff
POL_polish_path_to_socialism,POL_KPP_focus
POL_anti_imperialism,POL_polish_path_to_socialism
POL_anti_capitalist_revolution,POL_anti_imperialism
POL_morges_pact,POL_invest_in_the_peasantry
POL_morges_economic_union,POL_morges_pact
POL_purchase_madagascar,POL_morges_economic_union
POL_invite_romania_to_morges,POL_morges_economic_union
POL_invite_romania_to_morges,POL_preserve_baltic_independence
POL_preserve_bougoise_democracy,POL_anti_imperialism
POL_baltic_socialism,POL_anti_capitalist_revolution
POL_dismantle_capitalist_empires,POL_baltic_socialism
POL_anti_fascist_military,POL_preserve_bougoise_democracy
POL_preserve_baltic_independence,POL_anti_fascist_military
POL_dismantle_fascist_empires,POL_dismantle_capitalist_empires
POL_dismantle_soviet_empire,POL_dismantle_fascist_empires
POL_social_commonwealth,POL_preserve_baltic_independence
POL_elect_a_PSL_leader,POL_raise_the_black_madonna
POL_invest_in_the_peasantry,POL_elect_a_PSL_leader
POL_dabrowszczacy,POL_polish_path_to_socialism
POL_leftist_economics,POL_polish_path_to_socialism
POL_committee_of_national_liberation,POL_leftist_economics
POL_non_discriminatory_recruitment,POL_leftist_economics
POL_armia_ludowa,POL_committee_of_national_liberation
POL_armia_ludowa,POL_non_discriminatory_recruitment
POL_lower_class_education,POL_leftist_economics
POL_press_for_liberia,POL_anti_capitalist_revolution
POL_support_colonial_workers_strikes,POL_press_for_liberia
POL_support_colonial_workers_strikes,POL_anti_capitalist_revolution
POL_reopen_the_maritime_and_colonial_league,POL_press_for_liberia
POL_reopen_the_maritime_and_colonial_league,POL_preserve_bougoise_democracy
POL_fulfil_fifth_of_november,POL_assemble_the_regency_council
POL_habsburg,POL_fulfil_fifth_of_november
POL_restore_the_diet_of_galicia,POL_habsburg
POL_support_monarchy_in_CZE,POL_restore_the_diet_of_galicia
POL_royal_hussars,POL_restore_the_diet_of_galicia
POL_royal_hussars,POL_soldier_king
POL_habsburg_monarchist_militants,POL_support_monarchy_in_CZE
POL_habsburg_monarchist_militants,POL_royal_hussars
POL_king_of_bohemia,POL_support_monarchy_in_CZE
POL_king_of_bohemia,POL_royal_hussars
POL_unite_west_slavia,POL_king_of_bohemia
POL_unite_west_slavia,POL_habsburg_monarchist_militants
POL_soldier_king,POL_habsburg
POL_kings_guard,POL_soldier_king
POL_press_the_habsburg_claim,POL_kings_guard
POL_royal_officer_corps,POL_kings_guard
POL_trust_in_the_west,POL_royal_officer_corps
POL_align_with_habsburgs,POL_royal_officer_corps
POL_reclaim_west_slavia,POL_align_with_habsburgs
POL_reclaim_west_slavia,POL_unite_west_slavia
POL_join_CZE_rails,POL_unite_west_slavia
POL_join_CZE_industry,POL_unite_west_slavia
POL_join_CZE_military,POL_join_CZE_industry
POL_join_CZE_military,POL_join_CZE_rails
POL_hohenzollern,POL_fulfil_fifth_of_november
POL_cossack_king,POL_fulfil_fifth_of_november
POL_restore_bermontians,POL_cossack_king
POL_demand_LIT_pavel,POL_restore_bermontians
POL_demand_slovakia_pavel,POL_demand_LIT_pavel
POL_governorate_livonia,POL_demand_LIT_pavel
POL_seek_german_alignment,POL_demand_slovakia_pavel
POL_seek_german_alignment,POL_governorate_livonia
POL_assert_eastern_claims_pavel,POL_seek_german_alignment
POL_assert_western_claims,POL_demand_slovakia_pavel
POL_assert_western_claims,POL_governorate_livonia
POL_demand_pomerania,POL_assert_western_claims
POL_complete_the_bermontian_mission,POL_demand_pomerania
POL_romanov,POL_fulfil_fifth_of_november
POL_invite_exiled_nobility,POL_romanov
POL_pan_slavism,POL_invite_exiled_nobility
POL_demand_yugoslav_subjugation,POL_pan_slavism
POL_demand_yugoslav_subjugation,POL_demand_LIT_pavel
POL_claim_russia,POL_governorate_livonia
POL_claim_russia,POL_demand_slovakia_pavel
POL_claim_russia,POL_demand_yugoslav_subjugation
POL_proclaim_slavic_unity,POL_claim_russia
POL_proclaim_slavic_unity,POL_demand_pomerania
POL_claiming_lithuania,POL_fulfil_fifth_of_november
POL_restoration_of_the_royal_sejm,POL_claiming_lithuania
POL_institute_royal_guards,POL_restoration_of_the_royal_sejm
POL_support_monarchism_in_LIT,POL_restoration_of_the_royal_sejm
POL_support_monarchism_in_LIT,POL_claiming_lithuania
POL_arm_monarchist_militants,POL_support_monarchism_in_LIT
POL_king_of_lithuania,POL_support_monarchism_in_LIT
POL_king_of_lithuania,POL_institute_royal_guards
POL_LIT_union,POL_king_of_lithuania
POL_expand_lithuanian_shipyards,POL_LIT_union
POL_lithuanian_rail,POL_LIT_union
POL_merge_the_arms_industries,POL_lithuanian_rail
POL_merge_civilian_industries,POL_merge_the_arms_industries
POL_push_for_ruthenia,POL_lithuanian_rail
POL_warsaw_to_crimea_railway,POL_push_for_ruthenia
POL_claim_livonia,POL_LIT_union
POL_claim_livonia,POL_king_of_lithuania
POL_claim_livonia,POL_arm_monarchist_militants
POL_claim_prussia,POL_claim_livonia
POL_claim_greater_lithuania,POL_claim_livonia
POL_greater_commonwealth,POL_claim_greater_lithuania
POL_greater_commonwealth,POL_claim_prussia
POL_internal_romanian_support,POL_hohenzollern
POL_internal_romanian_support,POL_restoration_of_the_royal_sejm
POL_king_michaels_coup,POL_internal_romanian_support
POL_king_michaels_coup,POL_arm_monarchist_militants
POL_merge_internal_governments,POL_king_michaels_coup
POL_pro_allied_government,POL_merge_internal_governments
POL_ROM_join_allies,POL_pro_allied_government
POL_royal_dictatorship,POL_merge_internal_governments
POL_demand_slovakia,POL_royal_dictatorship
POL_restore_poland_hungary,POL_demand_slovakia
